Fecha, Edad, Rol, Calle, Zona, Tipo de resultado, Tipo de siniestro, Usa cinturón, Usa casco, Día de la semana, Sexo, Hora, Departamento, Localidad, Tipo de Vehiculo, fixed, X, Y 
8/2/2022,, 51, CONDUCTOR, MIRAVALLES, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 580400, 6138755 
8/2/2022,, 27, CONDUCTOR, CANELONES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575855, 6136935 
8/2/2022,, 33, CONDUCTOR, CANELONES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575855, 6136935 
8/2/2022,, 40, PEATÓN, CANELONES, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 575855, 6136935 
8/2/2022,, 18, CONDUCTOR, BOULEVARD GENERAL ARTIGAS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575510, 6141035 
8/2/2022,, 20, PASAJERO, BOULEVARD GENERAL ARTIGAS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575510, 6141035 
8/2/2022,, 33, CONDUCTOR, BOULEVARD GENERAL ARTIGAS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 15, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575510, 6141035 
8/2/2022,, 51, CONDUCTOR, MINAS, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 574950, 6136865 
8/2/2022,, 6, PEATÓN, GENERAL FLORES, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 16, COLONIA, COLONIA DEL SACRAMENTO, SIN DATOS, 1, 422195, 6185350 
8/2/2022,, 79, CONDUCTOR, GENERAL FLORES, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 16, COLONIA, COLONIA DEL SACRAMENTO, AUTO, 1, 422195, 6185350 
8/2/2022,, 21, PEATÓN, GENERAL FLORES, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 16, COLONIA, COLONIA DEL SACRAMENTO, SIN DATOS, 1, 422195, 6185350 
8/2/2022,, 22, CONDUCTOR, AVENIDA SORIANO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 16, PAYSANDU, PAYSANDU, MOTO, 1, 398830, 6422805 
8/2/2022,, 71, PEATÓN, DON BOSCO, URBANA    , HERIDO GRAVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 17, SORIANO, MERCEDES, SIN DATOS, 1, 404490, 6319815 
8/2/2022,, 40, CONDUCTOR, DON BOSCO, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 17, SORIANO, MERCEDES, AUTO, 1, 404490, 6319815 
8/2/2022,, 16, PASAJERO, FEDERICA FAJARDO, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, MARTES, FEMENINO, 18, MALDONADO, SAN RAFAEL - EL PLACER, MOTO, 1, 694240, 6133875 
8/2/2022,, 18, CONDUCTOR, FEDERICA FAJARDO, URBANA    , ILESO, CAÍDA, SIN DATOS, USA CASCO, MARTES, MASCULINO, 18, MALDONADO, SAN RAFAEL - EL PLACER, MOTO, 1, 694240, 6133875 
8/2/2022,, 21, CONDUCTOR, AVENIDA DOCTOR CARLOS MARIA RAMIREZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, MARTES, FEMENINO, 18, MONTEVIDEO, MONTEVIDEO, BICICLETA, 1, 568745, 6140705 
8/2/2022,, 41, CONDUCTOR, AVENIDA ENRIQUE AMORIN, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 17, SALTO, SALTO, AUTO, 1, 409135, 6528155 
8/2/2022,, 51, CONDUCTOR, SORIANO, URBANA    , ILESO, DESPISTE, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 18, RIO NEGRO, YOUNG, CAMION, 1, 441440, 6381385 
8/2/2022,, 25, CONDUCTOR, ESPAÑA, URBANA    , ILESO, CAÍDA, SIN DATOS, NO USA CASCO, MARTES, MASCULINO, 19, LAVALLEJA, MINAS, MOTO, 1, 662615, 6194005 
8/2/2022,, 41, PASAJERO, ESPAÑA, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, MARTES, MASCULINO, 19, LAVALLEJA, MINAS, MOTO, 1, 662615, 6194005 
8/2/2022,, 40, CONDUCTOR, AVENIDA BRASIL, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 18, PAYSANDU, PAYSANDU, AUTO, 1, 396685, 6424075 
8/2/2022,, 37, CONDUCTOR, A. ZORRILLA DE SAN MARTIN, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 19, SAN JOSE, SAN JOSE DE MAYO, AUTO, 1, 525750, 6200335 
8/2/2022,, 34, CONDUCTOR, AVENIDA LUIS BATLLE BERRES, RURAL     , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 18, MONTEVIDEO, SIN DATOS, MOTO, 1, 559920, 6148970 
8/2/2022,, 63, CONDUCTOR, AVENIDA LUIS BATLLE BERRES, RURAL     , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 18, MONTEVIDEO, SIN DATOS, AUTO, 1, 559920, 6148970 
8/2/2022,, 24, CONDUCTOR, DOCTOR MARTIN C MARTINEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO, 19, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 575420, 6140010 
8/2/2022,, 51, CONDUCTOR, DOCTOR MARTIN C MARTINEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575420, 6140010 
8/2/2022,, 44, CONDUCTOR, VERACIERTO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 580170, 6141810 
8/2/2022,, 39, CONDUCTOR, AVENIDA PEDRO BLANES VIALE, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO, 21, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 585265, 6138680 
8/2/2022,, 58, CONDUCTOR, AVENIDA PEDRO BLANES VIALE, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, FEMENINO, 21, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 585265, 6138680 
8/2/2022,, 18, CONDUCTOR, AVENIDA AIGUA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 22, MALDONADO, MALDONADO, MOTO, 1, 687705, 6135225 
8/2/2022,, 19, PASAJERO, AVENIDA AIGUA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO, 22, MALDONADO, MALDONADO, MOTO, 1, 687705, 6135225 
8/2/2022,, 72, CONDUCTOR, BOULEVARD APARICIO SARAVIA, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 23, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 572280, 6146425 
8/2/2022,, 34, CONDUCTOR, RUTA NACIONAL UNO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO, 17, MONTEVIDEO, SIN DATOS, CAMION, 1, 564805, 6143210 
11/2/2022,, 46, CONDUCTOR, SIN DATOS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 0, ROCHA, SIN DATOS, AUTO, 1, 735060, 6162055 
11/2/2022,, 62, CONDUCTOR, SIN DATOS, RURAL     , ILESO, DESPISTE, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 0, COLONIA, SIN DATOS, AUTO, 1, 415580, 6216835 
11/2/2022,, 65, CONDUCTOR, VIA_PUBLICA, SUBURBANA , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 2, COLONIA, JUAN LACAZE, MOTO, 1, 459105, 6189795 
11/2/2022,, 15, PASAJERO, CANELONES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 4, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573280, 6136730 
11/2/2022,, 18, PASAJERO, CANELONES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 4, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573280, 6136730 
11/2/2022,, 19, CONDUCTOR, CANELONES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 4, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 573280, 6136730 
11/2/2022,, 22, CONDUCTOR, JACINTO MARIA ALVARIZA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 7, MALDONADO, SAN CARLOS, MOTO, 1, 690205, 6148105 
11/2/2022,, 24, CONDUCTOR, JACINTO MARIA ALVARIZA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 7, MALDONADO, SAN CARLOS, AUTO, 1, 690205, 6148105 
11/2/2022,, 50, CONDUCTOR, AVENIDA SARANDI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, FEMENINO, 6, RIVERA, RIVERA, MOTO, 1, 638870, 6579740 
11/2/2022,, 51, CONDUCTOR, AVENIDA SARANDI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 6, RIVERA, RIVERA, AUTO, 1, 638870, 6579740 
11/2/2022,, 15, PASAJERO, AVENIDA SARANDI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 6, RIVERA, RIVERA, MOTO, 1, 638870, 6579740 
11/2/2022,, 29, CONDUCTOR, VIA_PUBLICA, RURAL     , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 9, CERRO LARGO, MELO, AUTO, 1, 766355, 6414530 
11/2/2022,, 44, CONDUCTOR, INGENIERO JOSE SERRATO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, FEMENINO, 9, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 577545, 6141960 
11/2/2022,, 41, CONDUCTOR, INGENIERO JOSE SERRATO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 9, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 577545, 6141960 
11/2/2022,, 37, CONDUCTOR, GESTIDO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 9, CANELONES, SAN JOSE DE CARRASCO, AUTO, 1, 592945, 6143355 
11/2/2022,, 43, CONDUCTOR, GESTIDO, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, FEMENINO, 9, CANELONES, SAN JOSE DE CARRASCO, MOTO, 1, 592945, 6143355 
11/2/2022,, 41, CONDUCTOR, SALVADOR FERRER SERRA, URBANA    , ILESO, DESPISTE, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 10, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 576080, 6138305 
11/2/2022,, 49, PASAJERO, SALVADOR FERRER SERRA, URBANA    , ILESO, DESPISTE, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 10, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 576080, 6138305 
11/2/2022,, 50, CONDUCTOR, SALVADOR FERRER SERRA, URBANA    , ILESO, DESPISTE, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 10, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 576080, 6138305 
11/2/2022,, 39, CONDUCTOR, CORONEL LORENZO LATORRE, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, FEMENINO, 10, COLONIA, COLONIA DEL SACRAMENTO, MOTO, 1, 421725, 6188865 
11/2/2022,, 60, CONDUCTOR, AVENIDA GENERAL JOSE MARIA PAZ, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 12, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 584005, 6138100 
11/2/2022,, SIN DATOS, PASAJERO, JOSE VILLAGRAN, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, VIERNES, MASCULINO, 13, CERRO LARGO, MELO, MOTO, 1, 767725, 6414190 
11/2/2022,, 15, PASAJERO, JOSE VILLAGRAN, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, VIERNES, MASCULINO, 13, CERRO LARGO, MELO, MOTO, 1, 767725, 6414190 
11/2/2022,, 16, CONDUCTOR, JOSE VILLAGRAN, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 13, CERRO LARGO, MELO, MOTO, 1, 767725, 6414190 
11/2/2022,, 43, CONDUCTOR, GENERAL FRUCTUOSO RIVERA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 14, COLONIA, COLONIA DEL SACRAMENTO, MOTO, 1, 422495, 6185570 
11/2/2022,, 51, CONDUCTOR, GENERAL FRUCTUOSO RIVERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 14, COLONIA, COLONIA DEL SACRAMENTO, AUTO, 1, 422495, 6185570 
11/2/2022,, 29, CONDUCTOR, MAGALLANES, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 13, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 575000, 6137285 
11/2/2022,, 65, PEATÓN, DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 11, COLONIA, NUEVA HELVECIA, SIN DATOS, 1, 478425, 6205670 
11/2/2022,, 22, CONDUCTOR, INTENDENTE ORESTES LANZA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, FEMENINO, 14, SALTO, SALTO, MOTO, 1, 407845, 6525485 
11/2/2022,, 49, CONDUCTOR, INTENDENTE ORESTES LANZA, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, FEMENINO, 14, SALTO, SALTO, MOTO, 1, 407845, 6525485 
11/2/2022,, 37, CONDUCTOR, SARANDI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 11, TACUAREMBO, TACUAREMBO, AUTO, 1, 596780, 6490655 
11/2/2022,, 46, CONDUCTOR, SARANDI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 11, TACUAREMBO, TACUAREMBO, AUTO, 1, 596780, 6490655 
11/2/2022,, 41, PEATÓN, CAMINO MALDONADO, URBANA    , HERIDO LEVE, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 14, MONTEVIDEO, MONTEVIDEO, SIN DATOS, 1, 581490, 6145605 
11/2/2022,, 61, CONDUCTOR, CAMINO MALDONADO, URBANA    , ILESO, ATROPELLO DE PEATÓN, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 14, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 581490, 6145605 
11/2/2022,, 18, CONDUCTOR, GENERAL JUAN ANTONIO LAVALLEJA, URBANA    , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 16, SORIANO, MERCEDES, MOTO, 1, 404845, 6320425 
11/2/2022,, 57, CONDUCTOR, GENERAL JUAN ANTONIO LAVALLEJA, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 16, SORIANO, MERCEDES, AUTO, 1, 404845, 6320425 
11/2/2022,, 18, PASAJERO, FABINI, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, VIERNES, MASCULINO, 13, CANELONES, SIN DATOS, MOTO, 1, 570715, 6159535 
11/2/2022,, 21, CONDUCTOR, FABINI, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, VIERNES, MASCULINO, 13, CANELONES, SIN DATOS, MOTO, 1, 570715, 6159535 
11/2/2022,, 49, CONDUCTOR, AVENIDA DOCTORA SALDUN DE RODRIGUEZ, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 14, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 584550, 6140970 
11/2/2022,, 43, CONDUCTOR, DIECIOCHO DE JULIO, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 14, LAVALLEJA, MINAS, AUTO, 1, 662200, 6194590 
11/2/2022,, 19, CONDUCTOR, CAPITAN ANTONIO LEAL DE IBARRA, SUBURBANA , HERIDO GRAVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, VIERNES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 560720, 6141490 
11/2/2022,, 58, CONDUCTOR, CAPITAN ANTONIO LEAL DE IBARRA, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 16, MONTEVIDEO, MONTEVIDEO, OMNIBUS, 1, 560720, 6141490 
11/2/2022,, 86, CONDUCTOR, JOSE ENRIQUE RODO, URBANA    , HERIDO LEVE, CAÍDA, SIN DATOS, NO USA CASCO, VIERNES, MASCULINO, 16, SORIANO, MERCEDES, BICICLETA, 1, 404705, 6320610 
11/2/2022,, 73, CONDUCTOR, INTERBALNEARIA KM 9300, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 17, MALDONADO, SIN DATOS, AUTO, 1, 654400, 6148850 
11/2/2022,, 41, CONDUCTOR, INTERBALNEARIA KM 9300, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 17, MALDONADO, SIN DATOS, AUTO, 1, 654400, 6148850 
11/2/2022,, 27, CONDUCTOR, URUGUAY, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 18, PAYSANDU, PAYSANDU, AUTO, 1, 398870, 6423970 
11/2/2022,, 51, PASAJERO, URUGUAY, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, FEMENINO, 18, PAYSANDU, PAYSANDU, MOTO, 1, 398870, 6423970 
11/2/2022,, 49, CONDUCTOR, URUGUAY, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 18, PAYSANDU, PAYSANDU, MOTO, 1, 398870, 6423970 
11/2/2022,, 40, CONDUCTOR, WINSTON CHURCHILL, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 19, DURAZNO, DURAZNO, AUTO, 1, 544500, 6307965 
11/2/2022,, 49, CONDUCTOR, WINSTON CHURCHILL, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, VIERNES, MASCULINO, 19, DURAZNO, DURAZNO, BICICLETA, 1, 544500, 6307965 
11/2/2022,, 47, CONDUCTOR, SIN DATOS, RURAL     , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 19, LAVALLEJA, SIN DATOS, AUTO, 1, 694895, 6219805 
11/2/2022,, 31, CONDUCTOR, GENERAL JUAN ANTONIO LAVALLEJA, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 20, SORIANO, VILLA SORIANO, AUTO, 1, 376975, 6303505 
11/2/2022,, 28, PASAJERO, GENERAL JUAN ANTONIO LAVALLEJA, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 20, SORIANO, VILLA SORIANO, MOTO, 1, 376975, 6303505 
11/2/2022,, 26, CONDUCTOR, OFICIAL DOS --NUEVO PARIS--, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 19, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 568870, 6145225 
11/2/2022,, 20, CONDUCTOR, OFICIAL DOS --NUEVO PARIS--, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, VIERNES, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 568870, 6145225 
11/2/2022,, 59, CONDUCTOR, OFICIAL DOS --NUEVO PARIS--, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, NO USA CASCO, VIERNES, MASCULINO, 19, MONTEVIDEO, MONTEVIDEO, MOTO, 1, 568870, 6145225 
11/2/2022,, SIN DATOS, CONDUCTOR, JOSE BATLLE Y ORDOÑEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 21, FLORIDA, FLORIDA, MOTO, 1, 572430, 6226305 
11/2/2022,, 27, CONDUCTOR, JOSE BATLLE Y ORDOÑEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 21, FLORIDA, FLORIDA, AUTO, 1, 572430, 6226305 
11/2/2022,, 26, CONDUCTOR, SIN DATOS, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 18, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 585220, 6149710 
11/2/2022,, 75, CONDUCTOR, AVENIDA DON PEDRO DE MENDOZA, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 18, MONTEVIDEO, SIN DATOS, AUTO, 1, 576435, 6154875 
11/2/2022,, 29, PASAJERO, SIN DATOS, RURAL     , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, FEMENINO, 22, SAN JOSE, SIN DATOS, AUTO, 1, 515060, 6206640 
11/2/2022,, SIN DATOS, CONDUCTOR, SIN DATOS, RURAL     , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 22, SAN JOSE, SIN DATOS, CAMION, 1, 515060, 6206640 
11/2/2022,, 52, CONDUCTOR, SIN DATOS, RURAL     , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 22, SAN JOSE, SIN DATOS, AUTO, 1, 515060, 6206640 
11/2/2022,, 39, CONDUCTOR, MINAS, URBANA    , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, NO USA CINTURÓN, SIN DATOS, VIERNES, MASCULINO, 21, MONTEVIDEO, MONTEVIDEO, AUTO, 1, 574990, 6136380 
11/2/2022,, 18, PASAJERO, PARQUE RIVERA, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, FEMENINO, 23, CERRO LARGO, HIPODROMO, MOTO, 1, 764545, 6414950 
11/2/2022,, 20, CONDUCTOR, PARQUE RIVERA, SUBURBANA , HERIDO LEVE, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, USA CASCO, VIERNES, MASCULINO, 23, CERRO LARGO, HIPODROMO, MOTO, 1, 764545, 6414950 
11/2/2022,, 24, CONDUCTOR, PARQUE RIVERA, SUBURBANA , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 23, CERRO LARGO, HIPODROMO, AUTO, 1, 764545, 6414950 
11/2/2022,, SIN DATOS, CONDUCTOR, RUTA DIEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 22, MALDONADO, SIN DATOS, AUTO, 1, 678940, 6138015 
11/2/2022,, 25, CONDUCTOR, RUTA DIEZ, URBANA    , ILESO, COLISIÓN ENTRE VEHÍCULOS, SIN DATOS, SIN DATOS, VIERNES, MASCULINO, 22, MALDONADO, SIN DATOS, AUTO, 1, 678940, 6138015 
